nodeID nodeLabel nodeLong nodeLat
13352 node_13352 -43.6769343 -22.9298048
13353 node_13353 -43.6759473 -22.9289275
13354 node_13354 -43.2479851 -22.9879737
13355 node_13355 -43.6808585 -22.932842
13356 node_13356 -43.2828115 -22.8876119
13357 node_13357 -43.6848279 -22.9376165
13358 node_13358 -43.683211 -22.9376376
13359 node_13359 -43.6834435 -22.937164
13360 node_13360 -43.682429 -22.9372181
13361 node_13361 -43.6828378 -22.9364788
13362 node_13362 -43.6827761 -22.9374418
13363 node_13363 -43.6832686 -22.9365088
13364 node_13364 -43.6810077 -22.9360623
13365 node_13365 -43.6813863 -22.9354342
13366 node_13366 -43.6880676 -22.9610457
13367 node_13367 -43.6801301 -22.9344009
13368 node_13368 -43.6907785 -22.9611015
13369 node_13369 -43.6805001 -22.9344608
13370 node_13370 -43.6792397 -22.9350216
13371 node_13371 -43.284457 -22.8846407
13372 node_13372 -43.6785278 -22.934568
13373 node_13373 -43.6791097 -22.9335734
13374 node_13374 -43.3617885 -22.8666239
13375 node_13375 -43.6790731 -22.9330605
13376 node_13376 -43.6904285 -22.961213
13377 node_13377 -43.6794471 -22.9335921
13378 node_13378 -43.3618575 -22.8688286
13379 node_13379 -43.6796382 -22.9337344
13380 node_13380 -43.6899325 -22.9612179
13381 node_13381 -43.6781026 -22.9338046
13382 node_13382 -43.6883949 -22.9612618
13383 node_13383 -43.6804759 -22.932376
13384 node_13384 -43.6799919 -22.9328096
13385 node_13385 -43.6900439 -22.9613541
13386 node_13386 -43.6787153 -22.9331466
13387 node_13387 -43.67864 -22.9330032
13388 node_13388 -43.6779662 -22.9333919
13389 node_13389 -43.2513865 -22.9875864
13390 node_13390 -43.6787113 -22.9322105
13391 node_13391 -43.2289358 -22.8954489
13392 node_13392 -43.3616823 -22.8683197
13393 node_13393 -43.2699534 -22.8624743
13394 node_13394 -43.6814554 -22.9372538
13395 node_13395 -43.6828865 -22.9416455
13396 node_13396 -43.6836711 -22.9404699
13397 node_13397 -43.6872546 -22.9614046
13398 node_13398 -43.6821547 -22.9399532
13399 node_13399 -43.3485327 -22.8686958
13400 node_13400 -43.6824474 -22.9412449
13401 node_13401 -43.6824974 -22.9401423
13402 node_13402 -43.6818132 -22.9412075
13403 node_13403 -43.6827966 -22.9407193
13404 node_13404 -43.6823087 -22.9404361
13405 node_13405 -43.6793982 -22.9403519
13406 node_13406 -43.6797805 -22.9397848
13407 node_13407 -43.6793414 -22.9396874
13408 node_13408 -43.6932034 -22.9615171
13409 node_13409 -43.6791896 -22.9399172
13410 node_13410 -43.6768153 -22.9385135
13411 node_13411 -43.3084673 -23.011125
13412 node_13412 -43.2527168 -22.9897445
13413 node_13413 -43.379718 -22.9534384
13414 node_13414 -43.215358 -22.9106658
13415 node_13415 -43.675935 -22.9382966
13416 node_13416 -43.2435726 -22.93658
13417 node_13417 -43.2456558 -22.9370325
13418 node_13418 -43.690797 -22.961563
13419 node_13419 -43.2445156 -22.9374528
13420 node_13420 -43.2682263 -22.8626058
13421 node_13421 -43.6764273 -22.9353997
13422 node_13422 -43.1865209 -22.9667521
13423 node_13423 -43.5498943 -22.9184246
13424 node_13424 -43.2402197 -22.9817586
13425 node_13425 -43.6890689 -22.9616908
13426 node_13426 -43.2205066 -22.9099264
13427 node_13427 -43.6686153 -22.9345585
13428 node_13428 -43.6694989 -22.9353032
13429 node_13429 -43.6690919 -22.9342019
13430 node_13430 -43.694837 -22.9616522
13431 node_13431 -43.671556 -22.9365088
13432 node_13432 -43.6698383 -22.9358232
13433 node_13433 -43.236345 -22.915794
13434 node_13434 -43.6752014 -22.9374328
13435 node_13435 -43.675406 -22.9395601
13436 node_13436 -43.24901 -22.9905247
13437 node_13437 -43.6750946 -22.9388699
13438 node_13438 -43.6756485 -22.9391705
13439 node_13439 -43.6810461 -22.940798
13440 node_13440 -43.4575528 -23.0162872
13441 node_13441 -43.6798049 -22.9409903
13442 node_13442 -43.6800455 -22.9410359
13443 node_13443 -43.3440738 -23.0013245
13444 node_13444 -43.2752926 -22.8630939
13445 node_13445 -43.6870299 -22.961706
13446 node_13446 -43.6793056 -22.9446529
13447 node_13447 -43.681984 -22.9432891
13448 node_13448 -43.2489081 -22.9903716
13449 node_13449 -43.2534606 -22.9927984
13450 node_13450 -43.3605363 -22.8683635
13451 node_13451 -43.2423206 -22.9870629
13452 node_13452 -43.3596342 -22.86834
13453 node_13453 -43.6901886 -22.9617769
13454 node_13454 -43.676025 -22.9403328
13455 node_13455 -43.4168215 -22.9892851
13456 node_13456 -43.675593 -22.9398671
13457 node_13457 -43.5593875 -22.8913972
13458 node_13458 -43.6312785 -22.9142128
13459 node_13459 -43.5594701 -22.8913993
13460 node_13460 -43.6720777 -22.9408904
13461 node_13461 -43.6717426 -22.9412833
13462 node_13462 -43.4755977 -22.8918103
13463 node_13463 -43.6868989 -22.9618942
13464 node_13464 -43.6725195 -22.9417989
13465 node_13465 -43.6718461 -22.9426976
13466 node_13466 -43.6722336 -22.9416091
13467 node_13467 -43.671523 -22.942597
13468 node_13468 -43.5562469 -22.9017691
13469 node_13469 -43.5563414 -22.9016686
13470 node_13470 -43.6711081 -22.9419245
13471 node_13471 -43.6717343 -22.9422952
13472 node_13472 -43.6737 -22.9480169
13473 node_13473 -43.6724875 -22.9466689
13474 node_13474 -43.622263 -22.8873803
13475 node_13475 -43.6222888 -22.8871932
13476 node_13476 -43.2483717 -22.9904309
13477 node_13477 -43.4355795 -23.0058098
13478 node_13478 -43.6224547 -22.8853216
13479 node_13479 -43.6226664 -22.8860304
13480 node_13480 -43.6926432 -22.9619275
13481 node_13481 -43.6215363 -22.8855391
13482 node_13482 -43.6216847 -22.8860152
13483 node_13483 -43.6897895 -22.9619428
13484 node_13484 -43.6210952 -22.8858803
13485 node_13485 -43.3793943 -22.9498682
13486 node_13486 -43.6873117 -22.9620318
13487 node_13487 -43.561363 -22.9071777
13488 node_13488 -43.5606525 -22.9077212
13489 node_13489 -43.6183469 -22.8885321
13490 node_13490 -43.6182538 -22.8870252
13491 node_13491 -43.6178048 -22.8878831
13492 node_13492 -43.6176355 -22.8868803
13493 node_13493 -43.6178631 -22.8882287
13494 node_13494 -43.6176594 -22.8870219
13495 node_13495 -43.6172968 -22.8916197
13496 node_13496 -43.6176185 -22.8914234
13497 node_13497 -43.6179891 -22.891204
13498 node_13498 -43.6183872 -22.8909869
13499 node_13499 -43.201759 -22.902186
13500 node_13500 -43.2524433 -22.990021
13501 node_13501 -43.2999987 -22.8493641
13502 node_13502 -43.577064 -22.9078844
13503 node_13503 -43.5776884 -22.9082038
13504 node_13504 -43.5784288 -22.9088531
13505 node_13505 -43.3285913 -22.8661136
13506 node_13506 -43.5798555 -22.9095855
13507 node_13507 -43.5808148 -22.9096522
13508 node_13508 -43.5793184 -22.9097396
13509 node_13509 -43.6892209 -22.962165
13510 node_13510 -43.5778173 -22.9098066
13511 node_13511 -43.5772003 -22.9098428
13512 node_13512 -43.5816722 -22.9098726
13513 node_13513 -43.6314786 -22.9143662
13514 node_13514 -43.5808481 -22.9101368
13515 node_13515 -43.5799149 -22.9102254
13516 node_13516 -43.6941257 -22.9622978
13517 node_13517 -43.3447588 -22.8457526
13518 node_13518 -43.6920544 -22.9622955
13519 node_13519 -43.29891 -22.8494956
13520 node_13520 -43.6876248 -22.962247
13521 node_13521 -43.3702834 -22.9904433
13522 node_13522 -43.5794082 -22.9109833
13523 node_13523 -43.6578668 -22.9655868
13524 node_13524 -43.5834608 -22.9111184
13525 node_13525 -43.5799989 -22.9111425
13526 node_13526 -43.6884863 -22.9624662
13527 node_13527 -43.6588249 -22.9674731
13528 node_13528 -43.5800278 -22.9117018
13529 node_13529 -43.5811545 -22.9121882
13530 node_13530 -43.5800801 -22.9122695
13531 node_13531 -43.5861099 -22.9122361
13532 node_13532 -43.2666347 -22.9126395
13533 node_13533 -43.5858032 -22.9123083
13534 node_13534 -43.5815833 -22.9124028
13535 node_13535 -43.5836161 -22.9124907
13536 node_13536 -43.5795184 -22.9125093
13537 node_13537 -43.5829866 -22.9125418
13538 node_13538 -43.6636913 -22.9693874
13539 node_13539 -43.5824424 -22.9125828
13540 node_13540 -43.6633581 -22.970211
13541 node_13541 -43.2100124 -22.9620676
13542 node_13542 -43.6599519 -22.9688139
13543 node_13543 -43.6606581 -22.9691036
13544 node_13544 -43.6615193 -22.967316
13545 node_13545 -43.5836855 -22.9131081
13546 node_13546 -43.6609938 -22.9658442
13547 node_13547 -43.368468 -22.9868684
13548 node_13548 -43.5816593 -22.9132899
13549 node_13549 -43.5859585 -22.9133749
13550 node_13550 -43.6601104 -22.9666508
13551 node_13551 -43.6606222 -22.9656781
13552 node_13552 -43.6604689 -22.9668201
13553 node_13553 -43.5831536 -22.913528
13554 node_13554 -43.6879295 -22.9624909
13555 node_13555 -43.5823947 -22.9135599
13556 node_13556 -43.6592557 -22.9671481
13557 node_13557 -43.6605244 -22.9676683
13558 node_13558 -43.581305 -22.9138724
13559 node_13559 -43.6612378 -22.9671831
13560 node_13560 -43.6630784 -22.9680521
13561 node_13561 -43.6626529 -22.968979
13562 node_13562 -43.6628218 -22.9686111
13563 node_13563 -43.6612066 -22.9679651
13564 node_13564 -43.3562465 -22.8562482
13565 node_13565 -43.3581641 -22.8596175
13566 node_13566 -43.6596752 -22.9664454
13567 node_13567 -43.659089 -22.967577
13568 node_13568 -43.6888821 -22.9627553
13569 node_13569 -43.6930678 -22.9628117
13570 node_13570 -43.661215 -22.9707158
13571 node_13571 -43.6621937 -22.9687983
13572 node_13572 -43.6921628 -22.9628926
13573 node_13573 -43.5813457 -22.9144468
13574 node_13574 -43.6634206 -22.9682137
13575 node_13575 -43.6587932 -22.9690955
13576 node_13576 -43.6603598 -22.96972
13577 node_13577 -43.5838686 -22.9146607
13578 node_13578 -43.583285 -22.9146912
13579 node_13579 -43.5817925 -22.9147691
13580 node_13580 -43.583907 -22.9149708
13581 node_13581 -43.5797001 -22.914976
13582 node_13582 -43.5814195 -22.9149824
13583 node_13583 -43.3545787 -22.867992
13584 node_13584 -43.3543672 -22.8679612
13585 node_13585 -43.5785516 -22.9150691
13586 node_13586 -43.5817426 -22.9150957
13587 node_13587 -43.5845358 -22.9151298
13588 node_13588 -43.5839334 -22.9151842
13589 node_13589 -43.5839698 -22.9154792
13590 node_13590 -43.5813732 -22.9155613
13591 node_13591 -43.5797419 -22.9155417
13592 node_13592 -43.6934153 -22.9631188
13593 node_13593 -43.5817031 -22.9155995
13594 node_13594 -43.5782566 -22.9156015
13595 node_13595 -43.6884269 -22.963181
13596 node_13596 -43.358449 -22.8601673
13597 node_13597 -43.5840096 -22.9157438
13598 node_13598 -43.6908173 -22.9632503
13599 node_13599 -43.5797848 -22.9161229
13600 node_13600 -43.5856711 -22.9161332
13601 node_13601 -43.5853034 -22.9161826
13602 node_13602 -43.5786448 -22.9162038
13603 node_13603 -43.693654 -22.9633091
13604 node_13604 -43.5840925 -22.9162946
13605 node_13605 -43.586608 -22.9164299
13606 node_13606 -43.3565559 -22.8656976
13607 node_13607 -43.6835213 -22.9785058
13608 node_13608 -43.5804383 -22.9166305
13609 node_13609 -43.2005072 -22.9812671
13610 node_13610 -43.5798231 -22.9166317
13611 node_13611 -43.5794097 -22.9166563
13612 node_13612 -43.5790488 -22.9166778
13613 node_13613 -43.680263 -22.9125176
13614 node_13614 -43.5863992 -22.9168856
13615 node_13615 -43.5861523 -22.9169013
13616 node_13616 -43.5857581 -22.9169266
13617 node_13617 -43.5816592 -22.9169997
13618 node_13618 -43.2493971 -22.9889085
13619 node_13619 -43.5804728 -22.9170938
13620 node_13620 -43.5798832 -22.9171353
13621 node_13621 -43.585257 -22.9171861
13622 node_13622 -43.5854013 -22.9172061
13623 node_13623 -43.1718409 -22.9614816
13624 node_13624 -43.2509519 -22.9878679
13625 node_13625 -43.6323419 -22.9145167
13626 node_13626 -43.5777905 -22.9173521
13627 node_13627 -43.5775 -22.917353
13628 node_13628 -43.5858051 -22.917355
13629 node_13629 -43.5798985 -22.9175001
13630 node_13630 -43.2429779 -22.9859547
13631 node_13631 -43.6881435 -22.963455
13632 node_13632 -43.580354 -22.9176546
13633 node_13633 -43.3853764 -22.920168
13634 node_13634 -43.586255 -22.9178826
13635 node_13635 -43.5791554 -22.9179082
13636 node_13636 -43.6906829 -22.9636094
13637 node_13637 -43.5817482 -22.9181055
13638 node_13638 -43.1721611 -22.9599864
13639 node_13639 -43.2459623 -22.8122051
13640 node_13640 -43.3845604 -22.9199694
13641 node_13641 -43.5817937 -22.91867
13642 node_13642 -43.2516779 -22.8092826
13643 node_13643 -43.5802972 -22.9187973
13644 node_13644 -43.5818155 -22.9189419
13645 node_13645 -43.5815509 -22.9192411
13646 node_13646 -43.5804436 -22.9193244
13647 node_13647 -43.6910494 -22.9637355
13648 node_13648 -43.6310565 -22.9145014
13649 node_13649 -43.5816112 -22.9197877
13650 node_13650 -43.2100996 -22.9604236
13651 node_13651 -43.2026982 -22.9822066
13652 node_13652 -43.3569812 -22.867975
13653 node_13653 -43.2587479 -22.8645904
13654 node_13654 -43.3579282 -22.8697611
13655 node_13655 -43.2106843 -22.9606064
13656 node_13656 -43.3588114 -22.8712915
13657 node_13657 -43.1789502 -22.905855
13658 node_13658 -43.6931736 -22.9639545
13659 node_13659 -43.6908533 -22.973969
13660 node_13660 -43.6904421 -22.964168
13661 node_13661 -43.1790374 -22.9058904
13662 node_13662 -43.2110187 -22.9600971
13663 node_13663 -43.583584 -22.9826104
13664 node_13664 -43.1792146 -22.9250722
13665 node_13665 -43.4617859 -22.8662955
13666 node_13666 -43.3940122 -22.9996784
13667 node_13667 -43.5743814 -22.9868579
13668 node_13668 -43.6780859 -22.9677075
13669 node_13669 -43.3940312 -22.9997998
13670 node_13670 -43.4608997 -22.8675262
13671 node_13671 -43.6930936 -22.9644766
13672 node_13672 -43.211092 -22.9600655
13673 node_13673 -43.1795171 -22.9251769
13674 node_13674 -43.691359 -22.9645341
13675 node_13675 -43.3586641 -22.8695258
13676 node_13676 -43.3579516 -22.8675412
13677 node_13677 -43.3575656 -22.8665448
13678 node_13678 -43.3571494 -22.8654312
13679 node_13679 -43.6910845 -22.9645945
13680 node_13680 -43.4364038 -23.0135477
13681 node_13681 -43.2103553 -22.9594695
13682 node_13682 -43.6964614 -22.9647059
13683 node_13683 -43.2110603 -22.9592921
13684 node_13684 -43.2112583 -22.9599025
13685 node_13685 -43.6952401 -22.9647207
13686 node_13686 -43.2685921 -22.8633755
13687 node_13687 -43.4136915 -22.8764745
13688 node_13688 -43.5646723 -22.9075473
13689 node_13689 -43.2468836 -22.9382029
13690 node_13690 -43.2111349 -22.9607521
13691 node_13691 -43.2030819 -22.962419
13692 node_13692 -43.2119959 -22.9609521
13693 node_13693 -43.2120307 -22.9607027
13694 node_13694 -43.4618817 -22.8665238
13695 node_13695 -43.5464763 -22.8831165
13696 node_13696 -43.5470775 -22.8826491
13697 node_13697 -43.32954 -22.8652645
13698 node_13698 -43.3579044 -22.8651767
13699 node_13699 -43.1733881 -22.9070586
13700 node_13700 -43.5451897 -22.8792363
13701 node_13701 -43.6872604 -22.96493
13702 node_13702 -43.6230554 -22.9148006
13703 node_13703 -43.3686683 -22.8463724
13704 node_13704 -43.4607858 -22.8678388
13705 node_13705 -43.3750746 -22.8491687
13706 node_13706 -43.6880332 -22.965198
13707 node_13707 -43.2907479 -22.8742867
13708 node_13708 -43.4628994 -22.9889198
13709 node_13709 -43.3763278 -22.8474523
13710 node_13710 -43.4046192 -22.8825793
13711 node_13711 -43.6956482 -22.9653094
13712 node_13712 -43.4625338 -22.8674978
13713 node_13713 -43.3377987 -22.8305929
13714 node_13714 -43.3362138 -22.8307634
13715 node_13715 -43.3370123 -22.8306775
13716 node_13716 -43.6051692 -22.865576
13717 node_13717 -43.2597158 -22.8643883
13718 node_13718 -43.6149169 -22.89122
13719 node_13719 -43.3525781 -23.0018275
13720 node_13720 -43.4617516 -22.8691328
13721 node_13721 -43.6900318 -22.9653067
13722 node_13722 -43.3452299 -22.8450216
13723 node_13723 -43.6089361 -22.9465915
13724 node_13724 -43.6597652 -22.8805315
13725 node_13725 -43.6933265 -22.9653952
13726 node_13726 -43.6921475 -22.9654282
13727 node_13727 -43.2862671 -22.8262114
13728 node_13728 -43.2426404 -22.9111132
13729 node_13729 -43.1871541 -22.911497
13730 node_13730 -43.2866021 -22.8266707
13731 node_13731 -43.1872093 -22.9113467
13732 node_13732 -43.3886904 -23.0007283
13733 node_13733 -43.6908961 -22.9656211
13734 node_13734 -43.1942776 -22.9205558
13735 node_13735 -43.6969321 -22.9657275
13736 node_13736 -43.2860918 -22.8269815
13737 node_13737 -43.4859105 -23.0224571
13738 node_13738 -43.3590072 -22.8664363
13739 node_13739 -43.2857637 -22.8265223
13740 node_13740 -43.3598824 -22.8691362
13741 node_13741 -43.3601956 -22.8709894
13742 node_13742 -43.6654227 -22.9415236
13743 node_13743 -43.2029725 -22.903465
13744 node_13744 -43.4047212 -22.8800854
13745 node_13745 -43.1887932 -22.9783346
13746 node_13746 -43.3971272 -22.9210449
13747 node_13747 -43.3061225 -22.8539913
13748 node_13748 -43.2969962 -22.9418977
13749 node_13749 -43.4055548 -22.8835677
13750 node_13750 -43.3634977 -22.8615874
13751 node_13751 -43.2030553 -22.9865611
13752 node_13752 -43.6234416 -22.9148794
13753 node_13753 -43.4058517 -22.8842674
13754 node_13754 -43.3693389 -22.9863007
13755 node_13755 -43.5902728 -22.9978453
13756 node_13756 -43.3413926 -22.8067217
13757 node_13757 -43.6922977 -22.9662408
13758 node_13758 -43.6881758 -22.9662032
13759 node_13759 -43.1731519 -22.9068874
13760 node_13760 -43.6878498 -22.9663105
13761 node_13761 -43.1732108 -22.9069108
13762 node_13762 -43.6907564 -22.9663148
13763 node_13763 -43.5641682 -23.0619193
13764 node_13764 -43.6874659 -22.9663317
13765 node_13765 -43.686959 -22.9663388
13766 node_13766 -43.368136 -22.9886489
13767 node_13767 -43.2500287 -22.8822878
13768 node_13768 -43.6024326 -22.9461887
13769 node_13769 -43.392069 -22.9899269
13770 node_13770 -43.3924769 -22.989971
13771 node_13771 -43.3927958 -22.9900056
13772 node_13772 -43.562093 -22.8808575
13773 node_13773 -43.3936922 -22.9901255
13774 node_13774 -43.3939907 -22.990168
13775 node_13775 -43.2977663 -22.9361431
13776 node_13776 -43.394889 -22.9903356
13777 node_13777 -43.3915364 -22.9096587
13778 node_13778 -43.3951721 -22.9904046
13779 node_13779 -43.6687642 -22.9422051
13780 node_13780 -43.3960621 -22.9906214
13781 node_13781 -43.3963425 -22.9906897
13782 node_13782 -43.6865597 -22.9663458
13783 node_13783 -43.2809204 -22.8338108
13784 node_13784 -43.2992581 -22.8129494
13785 node_13785 -43.5638999 -23.0618145
13786 node_13786 -43.4460842 -22.8747147
13787 node_13787 -43.3976694 -22.9908201
13788 node_13788 -43.2520562 -22.8550985
13789 node_13789 -43.3444937 -22.8481989
13790 node_13790 -43.3985694 -22.9908354
13791 node_13791 -43.3429472 -22.848597
13792 node_13792 -43.3988598 -22.9908397
13793 node_13793 -43.3997935 -22.9908534
13794 node_13794 -43.5790582 -22.9387159
13795 node_13795 -43.400081 -22.9908572
13796 node_13796 -43.4012928 -22.9908572
13797 node_13797 -43.4015703 -22.9908572
13798 node_13798 -43.4010051 -22.9908586
13799 node_13799 -43.6919962 -22.9666582
13800 node_13800 -43.248983 -22.8862778
13801 node_13801 -43.2235515 -22.815615
13802 node_13802 -43.59344 -22.9011006
13803 node_13803 -43.6924127 -22.9666784
13804 node_13804 -43.4584862 -22.8698452
13805 node_13805 -43.2254757 -22.8839627
13806 node_13806 -43.2258143 -22.8848359
13807 node_13807 -43.392484 -22.9910383
13808 node_13808 -43.3052901 -22.8754353
13809 node_13809 -43.4041194 -22.8789684
13810 node_13810 -43.4617101 -22.8664682
13811 node_13811 -43.3613347 -22.9819005
13812 node_13812 -43.4634568 -22.8553881
13813 node_13813 -43.3610757 -22.9819026
13814 node_13814 -43.6944286 -22.9667021
13815 node_13815 -43.6888492 -22.9667105
13816 node_13816 -43.43616 -23.0137311
13817 node_13817 -43.704598 -22.9761819
13818 node_13818 -43.3948855 -22.9913317
13819 node_13819 -43.2040754 -22.9614106
13820 node_13820 -43.614052 -22.9161267
13821 node_13821 -43.6929439 -22.9667751
13822 node_13822 -43.189507 -22.9808885
13823 node_13823 -43.6935799 -22.9668865
13824 node_13824 -43.2840407 -22.8331993
13825 node_13825 -43.3628438 -22.9834661
13826 node_13826 -43.6980378 -22.9669549
13827 node_13827 -43.7050642 -22.9005833
13828 node_13828 -43.5943502 -22.9413303
13829 node_13829 -43.4611922 -22.8675444
13830 node_13830 -43.4335678 -23.0130596
13831 node_13831 -43.6972596 -22.9670908
13832 node_13832 -43.3628502 -22.9838912
13833 node_13833 -43.3572021 -22.8683771
13834 node_13834 -43.3526016 -22.9054048
13835 node_13835 -43.2935182 -23.0122108
13836 node_13836 -43.5928163 -22.8997883
13837 node_13837 -43.2928927 -22.8915881
13838 node_13838 -43.6920978 -22.9671206
13839 node_13839 -43.6793952 -22.9711111
13840 node_13840 -43.6899704 -22.9671475
13841 node_13841 -43.3975051 -22.9914535
13842 node_13842 -43.7018922 -22.9605393
13843 node_13843 -43.6958993 -22.9666061
13844 node_13844 -43.5823235 -22.8832696
13845 node_13845 -43.7045989 -22.9759033
13846 node_13846 -43.3438724 -22.8476589
13847 node_13847 -43.3446358 -22.8469112
13848 node_13848 -43.6903833 -22.9672723
13849 node_13849 -43.3960843 -22.991468
13850 node_13850 -43.6927659 -22.9672429
13851 node_13851 -43.342828 -22.9003395
13852 node_13852 -43.4556684 -22.8666195
13853 node_13853 -43.6908298 -22.9674065
13854 node_13854 -43.299745 -22.8127902
13855 node_13855 -43.2997878 -22.8127914
13856 node_13856 -43.3319864 -22.9221331
13857 node_13857 -43.2888667 -22.8598419
13858 node_13858 -43.6918197 -22.9675128
13859 node_13859 -43.3999232 -22.9914799
13860 node_13860 -43.3924271 -22.991489
13861 node_13861 -43.5616241 -22.8851642
13862 node_13862 -43.4011307 -22.9914936
13863 node_13863 -43.5261659 -22.8884388
13864 node_13864 -43.5265108 -22.888614
13865 node_13865 -43.3936265 -22.9916358
13866 node_13866 -43.405155 -22.9980982
13867 node_13867 -43.317417 -22.8415811
13868 node_13868 -43.3296143 -22.86009
13869 node_13869 -43.2324376 -22.8984639
13870 node_13870 -43.6318917 -22.9198816
13871 node_13871 -43.297201 -23.0081533
13872 node_13872 -43.379666 -22.9994815
13873 node_13873 -43.692329 -22.9675536
13874 node_13874 -43.6882463 -22.9675676
13875 node_13875 -43.6928445 -22.9676278
13876 node_13876 -43.3284086 -23.0013328
13877 node_13877 -43.6930031 -22.9676664
13878 node_13878 -43.6933207 -22.9677597
13879 node_13879 -43.6933869 -22.9677745
13880 node_13880 -43.694117 -22.9679451
13881 node_13881 -43.6296135 -22.9150266
13882 node_13882 -43.6874975 -22.9679482
13883 node_13883 -43.3948284 -22.9917823
13884 node_13884 -43.4364642 -23.0139425
13885 node_13885 -43.3357519 -22.962666
13886 node_13886 -43.3960223 -22.9919249
13887 node_13887 -43.6185211 -22.9197831
13888 node_13888 -43.3966393 -22.9919418
13889 node_13889 -43.396757 -22.9919406
13890 node_13890 -43.397497 -22.991946
13891 node_13891 -43.3627753 -22.8633939
13892 node_13892 -43.4377292 -23.009702
13893 node_13893 -43.4378924 -23.009744
13894 node_13894 -43.3629245 -22.8630467
13895 node_13895 -43.4380751 -23.00876
13896 node_13896 -43.2751693 -22.9664043
13897 node_13897 -43.3923785 -22.9919656
13898 node_13898 -43.366237 -22.9919756
13899 node_13899 -43.4381709 -23.0076026
13900 node_13900 -43.4377031 -23.0074572
13901 node_13901 -43.565099 -22.9074491
13902 node_13902 -43.6871213 -22.9679623
13903 node_13903 -43.4399942 -23.0089517
13904 node_13904 -43.6878585 -22.9679623
13905 node_13905 -43.6942184 -22.9679901
13906 node_13906 -43.5642044 -22.907048
13907 node_13907 -43.4384603 -23.0081643
13908 node_13908 -43.6882082 -22.9679863
13909 node_13909 -43.697152 -22.9681161
13910 node_13910 -43.4011246 -22.9919878
13911 node_13911 -43.6947311 -22.968263
13912 node_13912 -43.3592978 -22.9900564
13913 node_13913 -43.6875297 -22.9691612
13914 node_13914 -43.3619266 -22.9230304
13915 node_13915 -43.4390742 -23.0087677
13916 node_13916 -43.4398352 -23.0090649
13917 node_13917 -43.4056372 -22.9114821
13918 node_13918 -43.5259019 -22.8808789
13919 node_13919 -43.3589961 -22.9898811
13920 node_13920 -43.3585911 -22.989649
13921 node_13921 -43.3583092 -22.9893945
13922 node_13922 -43.358984 -22.9896342
13923 node_13923 -43.3536821 -22.919536
13924 node_13924 -43.3584825 -22.9890379
13925 node_13925 -43.3935778 -22.9921196
13926 node_13926 -43.3584154 -22.9890848
13927 node_13927 -43.3585374 -22.9888934
13928 node_13928 -43.3587601 -22.9883268
13929 node_13929 -43.3590324 -22.9884416
13930 node_13930 -43.3556497 -22.8694327
13931 node_13931 -43.3588115 -22.9883437
13932 node_13932 -43.3586855 -22.9885166
13933 node_13933 -43.3586126 -22.9887021
13934 node_13934 -43.2111315 -22.981231
13935 node_13935 -43.2320766 -22.9156451
13936 node_13936 -43.3288402 -22.8647691
13937 node_13937 -43.4539723 -22.9891117
13938 node_13938 -43.4538976 -22.9890026
13939 node_13939 -43.5032839 -22.9860251
13940 node_13940 -43.4533666 -22.9880298
13941 node_13941 -43.3501969 -23.001908
13942 node_13942 -43.2696137 -22.897244
13943 node_13943 -43.2929236 -22.9242051
13944 node_13944 -43.6881572 -22.9685493
13945 node_13945 -43.4979341 -22.870831
13946 node_13946 -43.3947751 -22.9922618
13947 node_13947 -43.3073097 -22.8666982
13948 node_13948 -43.695339 -22.9686766
13949 node_13949 -43.6298 -22.9152347
13950 node_13950 -43.3564873 -22.8688631
13951 node_13951 -43.3293508 -22.8650037
13952 node_13952 -43.6919833 -22.9688328
13953 node_13953 -43.3570281 -22.8700489
13954 node_13954 -43.2491445 -22.8982406
13955 node_13955 -43.3751948 -22.849936
13956 node_13956 -43.6963843 -22.9655634
13957 node_13957 -43.6962652 -22.9689587
13958 node_13958 -43.3633728 -22.8880384
13959 node_13959 -43.3586985 -22.8660284
13960 node_13960 -43.6904758 -22.9690083
13961 node_13961 -43.3747808 -22.850519
13962 node_13962 -43.3584631 -22.9890959
13963 node_13963 -43.4864066 -23.0211921
13964 node_13964 -43.3959749 -22.9924207
13965 node_13965 -43.3529151 -22.8677343
13966 node_13966 -43.6525418 -22.9489615
13967 node_13967 -43.3986952 -22.9924384
13968 node_13968 -43.3833732 -22.9313962
13969 node_13969 -43.3586179 -22.9889706
13970 node_13970 -43.3974749 -22.9924315
13971 node_13971 -43.3586058 -22.9890447
13972 node_13972 -43.6895647 -22.9690333
13973 node_13973 -43.3728229 -22.8223269
13974 node_13974 -43.3999054 -22.9924448
13975 node_13975 -43.3588236 -22.988962
13976 node_13976 -43.3588259 -22.9890361
13977 node_13977 -43.3590511 -22.9889558
13978 node_13978 -43.3589728 -22.9889595
13979 node_13979 -43.3589736 -22.9890324
13980 node_13980 -43.3590606 -22.9890286
13981 node_13981 -43.3590806 -22.9893863
13982 node_13982 -43.6969966 -22.9693636
13983 node_13983 -43.6408515 -22.94735
13984 node_13984 -43.6967177 -22.9693855
13985 node_13985 -43.6881038 -22.9695174
13986 node_13986 -43.6943073 -22.9696466
13987 node_13987 -43.3992423 -22.9207689
13988 node_13988 -43.3422769 -22.8477047
13989 node_13989 -43.3407075 -22.846376
13990 node_13990 -43.3399198 -22.8456981
13991 node_13991 -43.3438219 -22.8461959
13992 node_13992 -43.3254616 -22.9820753
